1	જબાનદરાજી	જબાનદ-રા-જી & જ-બા-ન-દ-રા-જી	2
1	બગદોઈ	બ-ગદોઈ & બગ-દો-ઈ	2
1	માનચિત્ર	માન-ચિત્-ર & માન-ચિત્ર	2
1	હૃદયવૃદ્ધિ	હૃ-દયવૃદ્ધિ & હૃ-દય-વૃ-દ્-ધિ	2
1	જ્ઞાનાગ્નિ	જ્-ઞાનાગ્-નિ & જ્-ઞા-ના-ગ્-નિ	2
1	બરકાવું	બર-કા-વું & બર-કા-વું	2
1	ખરણેર	ખર-ણેર & ખર-ણેર	2
1	જાદો	જાદો & જા-દો	2
1	વવટાવવું	વ-વ-ટાવ-વું & વવ-ટાવ-વું	2
1	અભયમુદ્રા	અ-ભય-મુદ્રા & અ-ભય-મુદ્-રા	2
1	પોટ્ટો	પોટ્ટો & પોટ્-ટો	2
1	વિષમતિથિ	વિ-ષમ-તિ-થિ & વિષ-મ-તિ-થિ	2
1	નરમાદા	નર-મા-દા & નર-મા-દા	2
1	આર્તવરોગ	આ-ર્-તવ-રોગ & આર્-તવ-રો-ગ	2
1	નાવ્ય	નાવ્ય & નાવ્ય	2
1	ગાર્હપત્ય	ગા-ર્-હપત્-ય & ગાર્હ-પત્ય	2
1	ઉદરાવો	ઉદ-રા-વો & ઉદ-રા-વો	2
1	દ્વારકાધીશ	દ્વારકાધીશ & દ્-વાર-કા-ધી-શ	2
1	ભેદર્દષ્ટિ	ભેદર્-દ-ષ્-ટિ & ભે-દર્-દષ્-ટિ	2
1	ફિણાવું	ફિ-ણા-વું & ફિ-ણા-વું	2
1	અનભિષ્વંગ	અ-નભિષ્વંગ & અન-ભિષ્-વં-ગ	2
1	ચઢાવો	ચઢાવો & ચ-ઢા-વો	2
1	શ્રદ્ધાન્વિત	શ્રદ્ધાન્વિત & શ્-રદ્-ધાન્-વિ-ત	2
1	પાવરી	પાવ-રી & પાવ-રી	2
1	આત્મશંકી	આત્-મશં-કી & આત્-મ-શં-કી	2
1	ફોન	ફોન & ફો-ન	2
1	અકર્ત્તવ્ય	અકર્ત્-ત-વ્ય & અ-કર્ત્ત-વ્ય	2
1	બહેલિયા	બ-હેલિયા & બ-હે-લિ-યા	2
1	મહિમ્નસ્તોત્ર	મ-હિ-મ્-નસ્-તોત્-ર & મ-હિમ્ન-સ્તોત્-ર	2
1	ભૃગુવાર	ભૃગુવાર & ભૃ-ગુ-વા-ર	2
1	ટિલાયત	ટિલા-યત & ટિ-લા-યત	2
1	બબડાટિયું	બબ-ડાટિ-યું & બબ-ડા-ટિ-યું	2
1	ગિરો	ગિરો & ગિ-રો	2
1	હુંસાતુંશ	હુંસાતુંશ & હું-સા-તું-શ	2
1	આનુપૂર્વી	આનુપૂર્વી & આ-નુ-પૂર્-વી	2
1	સાંતીડું	સાંતીડું & સાં-તી-ડું	2
1	ઝરસ	ઝરસ & ઝર-સ	2
1	વસ્તુસંકલના	વસ્-તુસં-કલ-ના & વસ્-તુ-સં-કલ-ના	2
1	કાત	કાત & કા-ત	2
1	આશ્રમી	આશ્ર-મી & આશ્ર-મી	2
1	દિગ્વ્યાપી	દિગ્-વ્યા-પી & દિ-ગ્વ્-યા-પી	2
1	ભેખ	ભેખ & ભે-ખ	2
1	ગંધરપ	ગંધર-પ & ગં-ધર-પ	2
1	ઇન્ટ્રોડક્શન	ઇન્ટ્રોડક્શન & ઇન્ટ્-રો-ડક્-શન	2
1	નિરુત્સાહિતા	નિ-રુ-ત્-સા-હિતા & નિ-રુત્-સા-હિ-તા	2
1	ખળિયાણ	ખળિ-યાણ & ખ-ળિ-યા-ણ	2
1	સાહાય્યકારક	સા-હાય્યકારક & સા-હાય્ય-કા-ર-ક	2
1	રોશનાઈ	રોશનાઈ & રોશ-ના-ઈ	2
1	વીશીવાળો	વી-શીવા-ળો & વી-શી-વા-ળો	2
1	ઘુમરડાવું	ઘુ-મર-ડા-વું & ઘુ-મર-ડા-વું	2
1	જહાંગીર	જહાંગીર & જ-હાં-ગીર	2
1	કંદીલિયું	કં-દીલિ-યું & કં-દી-લિ-યું	2
1	બ્રહ્મબાલક	બ્રહ્મ-બાલક & બ્ર-હ્મ-બા-લક	2
1	સમાજવૃત્તિ	સ-માજવૃત્-તિ & સ-માજ-વૃત્-તિ	2
1	લિવિંગરૂમ	લિવિંગરૂમ & લિ-વિંગ-રૂ-મ	2
1	ફાળસી	ફા-ળસી & ફાળ-સી	2
1	મૈનાક	મૈનાક & મૈ-ના-ક	2
1	નિર્બલ	નિર્-બલ & નિર્-બ-લ	2
1	અતિવસ્તી	અ-તિવસ્-તી & અ-તિ-વસ્-તી	2
1	સ્ત્રૈણતા	સ્-ત્રૈ-ણ-તા & સ્-ત્રૈ-ણ-તા	2
1	હીક	હીક & હી-ક	2
1	પ્રશિષ્ય	પ્ર-શિષ્-ય & પ્ર-શિષ્-ય	2
1	અબ્દુર્ગ	અબ્દુર્ગ & અબ્-દુર્-ગ	2
1	ડળકવું	ડળક-વું & ડ-ળક-વું	2
1	અધ્યાત્મજ્ઞાન	અધ્યાત્-મ-જ્-ઞા-ન & અધ્યાત્-મજ્-ઞા-ન	2
1	ગોખર	ગોખર & ગો-ખર	2
1	આરંભક	આ-રં-ભક & આ-રં-ભક	2
1	સપિંડવ્યભિચાર	સપિંડવ્ય-ભિ-ચાર & સ-પિં-ડવ્ય-ભિ-ચાર	2
1	કાંગું	કાંગું & કાં-ગું	2
1	દાભોળિયું	દા-ભોળિ-યું & દા-ભો-ળિ-યું	2
1	સિસ્મૉલૉજી	સિસ્મૉલૉજી & સિસ્-મૉ-લૉ-જી	2
1	અહેશાનમંદ	અહેશાનમંદ & અ-હે-શા-ન-મં-દ	2
1	મેસ્મેરિઝમ	મેસ્મેરિઝમ & મેસ્-મે-રિ-ઝ-મ	2
1	અનિસૃષ્ટ	અ-નિ-સૃષ્-ટ & અ-નિ-સૃષ્-ટ	2
1	યજદાં	યજદાં & યજ-દાં	2
1	અવળમતિ	અવળ-મ-તિ & અ-વ-ળ-મ-તિ	2
1	રિપબ્લિક	રિ-પબ્લિક & રિ-પબ્-લિ-ક	2
1	સંપ્રજ્ઞાન	સં-પ્રજ્-ઞા-ન & સં-પ્ર-જ્ઞા-ન	2
1	અગડબંબ	અ-ગડબંબ & અ-ગડ-બં-બ	2
1	મોંજોરી	મોં-જો-રી & મોં-જો-રી	2
1	સંચોરો	સં-ચો-રો & સં-ચો-રો	2
1	કાર્ડિયોથૉરેસિસ	કાર્ડિ-યોથૉરેસિસ & કાર્-ડિ-યો-થૉ-રે-સિ-સ	2
1	ગોમુખી	ગો-મુ-ખી & ગો-મુ-ખી	2
1	વેણીસંહાર	વે-ણીસં-હાર & વે-ણી-સં-હા-ર	2
1	અયનબિંદુ	અયનબિં-દુ & અ-યન-બિં-દુ	2
1	કણા	કણા & ક-ણા	2
1	ઉતાવળું	ઉ-તા-વ-ળું & ઉ-તા-વ-ળું	2
1	દૂરશ્રાવક	દૂરશ્રાવક & દૂ-રશ્-રા-વક	2
1	અવનિતલ	અવ-નિતલ & અ-વ-નિ-ત-લ	2
1	કધાન	ક-ધાન & ક-ધા-ન	2
1	સંક્રમણાવસ્થા	સંક્રમ-ણાવસ્થા & સં-ક્ર-મ-ણા-વસ્-થા	2
1	દરશનિયું	દરશનિયું & દર-શ-નિ-યું	2
1	પ્રાણવાયુ	પ્રાણ-વા-યુ & પ્-રાણ-વા-યુ	2
1	ગદરાવું	ગદ-રા-વું & ગદ-રા-વું	2
1	વ્યાસજી	વ્યાસ-જી & વ્-યા-સ-જી	2
1	બચકારો	બચ-કા-રો & બચ-કા-રો	2
1	કરંજ	ક-રં-જ & ક-રં-જ	2
1	દિનનાથ	દિન-નાથ & દિ-ન-ના-થ	2
1	હટારિયું	હ-ટારિ-યું & હ-ટા-રિ-યું	2
1	અવિદ્વતા	અવિદ્વતા & અ-વિ-દ્વ-તા	2
1	ઍપિકલ	ઍપિકલ & ઍ-પિ-કલ	2
1	પ્રતીચી	પ્ર-તીચી & પ્ર-તી-ચી	2
1	ન્યૂનાધિક	ન્યૂનાધિક & ન્-યૂ-ના-ધિ-ક	2
1	ચકવી	ચક-વી & ચક-વી	2
1	ઘણઘણાટ	ઘણ-ઘણાટ & ઘણ-ઘ-ણા-ટ	2
1	ઝેરોક્સ	ઝેરોક્સ & ઝે-રોક્-સ	2
1	નિમાવવું	નિ-માવ-વું & નિ-માવ-વું	2
1	આંબળ	આંબળ & આં-બ-ળ	2
1	મેખિયું	મેખિયું & મે-ખિ-યું	2
1	બેતાલ	બે-તાલ & બે-તા-લ	2
1	રૂક્ષ	રૂ-ક્-ષ & રૂક્-ષ	2
1	ઉચ્ચરિત	ઉચ્-ચ-રિત & ઉચ્-ચ-રિ-ત	2
1	વાયજ	વાયજ & વા-યજ	2
1	ઓસંગો	ઓસંગો & ઓ-સં-ગો	2
1	નિરસ	નિ-રસ & નિ-ર-સ	2
1	ઉત્થાપના	ઉત્થા-પ-ના & ઉત્-થા-પ-ના	2
1	લાઇફ	લાઇફ & લા-ઇ-ફ	2
1	સતપતાટ	સ-તપ-તાટ & સત-પ-તા-ટ	2
1	ઠોકાવવું	ઠો-કાવ-વું & ઠો-કાવ-વું	2
1	કાસીજોડ	કાસીજોડ & કા-સી-જોડ	2
1	છચોર	છચોર & છ-ચોર	2
1	બાપી	બાપી & બા-પી	2
1	આસવક્ષય	આસવ-ક્-ષય & આ-સ-વ-ક્ષય	2
1	અવિનાશીપણું	અ-વિ-ના-શીપ-ણું & અ-વિ-ના-શીપ-ણું	2
1	જાત્ય	જાત્-ય & જાત્ય	2
1	ધબોલું	ધ-બો-લું & ધ-બો-લું	2
1	સ્મૃતિગ્રંથ	સ્મૃ-તિગ્રંથ & સ્-મૃ-તિ-ગ્રં-થ	2
1	ધાપલાં	ધાપ-લાં & ધાપ-લાં	2
1	કાઈ	કાઈ & કા-ઈ	2
1	એકસાન	એક-સાન & એક-સા-ન	2
1	માનવતાવાદ	માનવ-તા-વાદ & મા-નવ-તા-વા-દ	2
1	અઢારછેટું	અ-ઢારછેટું & અ-ઢાર-છે-ટું	2
1	મીંઢાપણું	મીં-ઢાપ-ણું & મીં-ઢાપ-ણું	2
1	બદરસ્તો	બદરસ્-તો & બદ-રસ્-તો	2
1	ખાસદાન	ખાસ-દાન & ખાસ-દા-ન	2
1	વિપરીતકોણ	વિ-પ-રીત-કોણ & વિ-પ-રી-ત-કો-ણ	2
1	અપટ	અપટ & અ-પ-ટ	2
1	મુશ્ફિક	મુશ્ફિક & મુશ્-ફિ-ક	2
1	વધારણ	વ-ધારણ & વ-ધા-ર-ણ	2
1	ઝડી	ઝડી & ઝ-ડી	2
1	કોકત્રી	કોક-ત્રી & કો-ક-ત્રી	2
1	વાસર	વાસર & વા-સર	2
1	અવઘ્રાણ	અવઘ્રાણ & અ-વઘ્-રાણ	2
1	સ્ક્રીનિંગ	સ્ક્રીનિંગ & સ્ક્-રી-નિં-ગ	2
1	કાળપ	કાળ-પ & કાળ-પ	2
1	જગત્ત્રય	જ-ગત્ત્-ર-ય & જ-ગત્-ત્ર-ય	2
1	ભીષ્મક	ભીષ્મક & ભીષ્-મ-ક	2
1	વાંસફોડો	વાંસફોડો & વાંસ-ફો-ડો	2
1	ચકરું	ચક-રું & ચક-રું	2
1	કપિલા	કપિલા & ક-પિ-લા	2
1	અંતિયું	અં-તિ-યું & અં-તિ-યું	2
1	બદલાવવું	બદ-લાવ-વું & બદ-લાવ-વું	2
1	અમૃતકુંભ	અમૃતકુંભ & અ-મૃત-કું-ભ	2
1	હળદિયું	હળદિયું & હ-ળ-દિ-યું	2
1	સિડાવું	સિ-ડા-વું & સિ-ડા-વું	2
1	અસ્વરિત	અ-સ્વ-રિત & અસ્વ-રિ-ત	2
1	વંશવૃક્ષ	વંશ-વૃક્-ષ & વં-શ-વૃક્-ષ	2
1	યુદ્ધશાસ્ત્ર	યુદ્-ધ-શાસ્-ત્-ર & યુ-દ્ધ-શાસ્-ત્ર	2
1	બોળો	બોળો & બો-ળો	2
1	નિઘંટુ	નિઘંટુ & નિ-ઘં-ટુ	2
1	સ્વસંવેદ્ય	સ્વસંવેદ્ય & સ્વ-સં-વેદ્ય	2
1	મલાવરોધ	મ-લાવ-રોધ & મ-લાવ-રો-ધ	2
1	મૅનોપૉઝ	મૅનોપૉઝ & મૅ-નો-પૉ-ઝ	2
1	ટવળાવવું	ટવ-ળાવ-વું & ટવ-ળાવ-વું	2
1	ત્રિભોયું	ત્રિભોયું & ત્-રિ-ભો-યું	2
1	એકર્દષ્ટિ	એકર્-દ-ષ્-ટિ & એ-કર્દષ્-ટિ	2
1	ઉથામો	ઉથામો & ઉ-થા-મો	2
1	પ્રસવ્યા	પ્રસવ્યા & પ્-ર-સવ્-યા	2
1	ગોખો	ગોખો & ગો-ખો	2
1	ઉપસર્ગ	ઉપસર્ગ & ઉ-પ-સર્-ગ	2
1	ખોતરું	ખો-ત-રું & ખોત-રું	2
1	સ્ત્રીકેળવણીકાર	સ્-ત્રી-કે-ળવ-ણીકાર & સ્-ત્રી-કે-ળ-વ-ણી-કાર	2
1	આચારકાંડ	આ-ચારકાંડ & આ-ચાર-કાં-ડ	2
1	અંજણબહાવરું	અંજણ-બ-હાવ-રું & અં-જ-ણબ-હાવ-રું	2
1	વ્યપોહ	વ્યપોહ & વ્ય-પો-હ	2
1	ધબોલાં	ધબોલાં & ધ-બો-લાં	2
1	માતૃભૂમિ	મા-તૃભૂ-મિ & મા-તૃ-ભૂ-મિ	2
1	રાણીજાયો	રા-ણીજાયો & રા-ણી-જા-યો	2
1	સમીપે	સ-મીપે & સ-મી-પે	2
1	ધ્રુવતારો	ધ્રુવ-તા-રો & ધ્-રુ-વ-તા-રો	2
1	ઔઠ	ઔઠ & ઔ-ઠ	2
1	મૅગ્નેટ	મૅગ્નેટ & મૅગ્-ને-ટ	2
1	સોનાકણી	સો-નાકણી & સો-ના-ક-ણી	2
1	અપીલકોર્ટ	અપીલકોર્ટ & અ-પીલ-કોર્ટ	2
1	શરાવલું	શ-રાવ-લું & શ-રાવ-લું	2
1	રફીક	ર-ફીક & ર-ફીક	2
1	તળાંસવું	ત-ળાંસ-વું & ત-ળાંસ-વું	2
1	આસાનકેદ	આસાનકેદ & આ-સા-ન-કે-દ	2
1	હકારાન્ત	હ-કારાન્-ત & હ-કા-રાન્ત	2
1	વ્યાખ્યાનમાળા	વ્યાખ્-યાન-મા-ળા & વ્-યાખ્-યાન-મા-ળા	2
1	ગબરડી	ગ-બર-ડી & ગ-બર-ડી	2
1	મધ્યયુગીન	મધ્-ય-યુ-ગીન & મ-ધ્ય-યુ-ગી-ન	2
1	સંપ્રસારણ	સં-પ્ર-સારણ & સં-પ્ર-સા-રણ	2
1	અર્જિત	અર્-જિત & અર્-જિ-ત	2
1	એકવારિયું	એક-વારિ-યું & એક-વા-રિ-યું	2
1	છીપણી	છીપણી & છી-પ-ણી	2
1	ઢેંક	ઢેંક & ઢેં-ક	2
1	અમૈથુની	અમૈથુની & અ-મૈ-થુ-ની	2
1	ભડળી	ભડ-ળી & ભડ-ળી	2
1	કલફ	કલ-ફ & ક-લ-ફ	2
1	પીંછાળું	પીંછાળું & પીં-છા-ળું	2
1	બશીન	બશીન & બ-શી-ન	2
1	એક્સ્ટ્રાઑર્ડિનરી	એક્સ્ટ્રાઑર્ડિનરી & એક્સ્ટ્-રા-ઑર્-ડિન-રી	2
1	બૈજિક	બૈજિક & બૈ-જિ-ક	2
1	અકરામ	અક-રામ & અક-રા-મ	2
1	માયો	માયો & મા-યો	2
1	લીલુંછરક	લી-લુંછરક & લી-લું-છરક	2
1	કૌસ્તુભ	કૌસ્-તુભ & કૌસ્-તુ-ભ	2
1	ભાષિત	ભા-ષિત & ભા-ષિ-ત	2
1	નિતંબિની	નિતંબિની & નિ-તં-બિ-ની	2
1	આગમવેત્તા	આગમવેત્-તા & આ-ગમ-વેત્-તા	2
1	અધમાણસું	અધ-માણ-સું & અધ-માણ-સું	2
1	ચિરાવું	ચિ-રા-વું & ચિ-રા-વું	2
1	રસભંગ	રસભંગ & રસ-ભં-ગ	2
1	હબીબ	હબીબ & હ-બી-બ	2
1	લિપ્યંતર	લિપ્યં-તર & લિપ્-યં-ત-ર	2
1	સોવાસણી	સોવાસણી & સો-વા-સ-ણી	2
1	હેંકાવવું	હેં-કાવ-વું & હેં-કાવ-વું	2
1	કુસુમાકર	કુસુમા-કર & કુ-સુ-મા-કર	2
1	ચિદ્ભ્રાન્ત	ચિદ્ભ્રાન્-ત & ચિદ્-ભ્-રાન્ત	2
1	નરગેશ	નરગેશ & નર-ગે-શ	2
1	ઢમકવું	ઢ-મક-વું & ઢ-મક-વું	2
1	સંસ્કારગ્રાહિતા	સં-સ્-કારગ્રા-હિ-તા & સં-સ્કા-ર-ગ્રા-હિ-તા	2
1	સૂત્રિત	સૂત્રિત & સૂત્-રિ-ત	2
1	મોભીસુત	મોભીસુત & મો-ભી-સુ-ત	2
1	આદ્યકવિ	આદ્યકવિ & આદ્-યક-વિ	2
1	વલ્ક	વ-લ્-ક & વલ્ક	2
1	કૃશોદરી	કૃ-શોદ-રી & કૃ-શો-દ-રી	2
1	કંપિત	કં-પિ-ત & કં-પિત	2
1	આરામપટ્ટી	આરામપટ્ટી & આ-રા-મ-પટ્-ટી	2
1	રંગડો	રંગ-ડો & રં-ગ-ડો	2
1	મધ્યમપદ	મધ્-યમ-પદ & મધ્ય-મ-પ-દ	2
1	ધૂળકટ	ધૂળકટ & ધૂ-ળ-ક-ટ	2
1	પદ્માવતી	પ-દ્માવ-તી & પદ્-મા-વ-તી	2
1	દ્રવીભાવ	દ્ર-વીભાવ & દ્ર-વી-ભા-વ	2
1	વિપર્યય	વિ-પર્-ય-ય & વિ-પર્યય	2
1	શિકલ	શિકલ & શિ-ક-લ	2
1	છાનાછાની	છાનાછાની & છા-ના-છા-ની	2
1	કાપડી	કાપ-ડી & કા-પ-ડી	2
1	તમાલ	ત-માલ & ત-મા-લ	2
1	લહેકો	લ-હેકો & લ-હે-કો	2
1	ગંધમાદન	ગંધ-મા-દન & ગં-ધ-મા-દન	2
1	અફાળવું	અ-ફા-ળ-વું & અ-ફાળ-વું	2
1	હોસીલું	હોસીલું & હો-સી-લું	2
1	અનમઠ્યું	અ-નમઠ્યું & અન-મઠ્યું	2
1	ચંતવવું	ચં-તવ-વું & ચં-તવ-વું	2
1	સંત્રી	સંત્રી & સં-ત્રી	2
1	પચુસણ	પચુસણ & પ-ચુ-સણ	2
1	પ્લુતિ	પ્લુતિ & પ્-લુ-તિ	2
1	છોગાળું	છોગાળું & છો-ગા-ળું	2
1	બાબરિયું	બા-બરિ-યું & બા-બ-રિ-યું	2
1	સમજૂત	સ-મ-જૂત & સમ-જૂ-ત	2
1	મલ્લિકાક્ષ	મલ્લિ-કા-ક્-ષ & મલ્-લિ-કાક્ષ	2
1	ક્ષપણક	ક્-ષપણક & ક્ષ-પ-ણ-ક	2
1	પહોળાવું	પ-હોળા-વું & પ-હો-ળા-વું	2
1	પરડો	પર-ડો & પર-ડો	2
1	રજોયણો	રજોયણો & ર-જોય-ણો	2
1	લાતાટવું	લા-તાટ-વું & લા-તાટ-વું	2
1	અનુભવનિષ્ઠ	અ-નુ-ભવ-નિષ્-ઠ & અ-નુ-ભ-વ-નિષ્-ઠ	2
1	સિંધુજા	સિંધુજા & સિં-ધુ-જા	2
1	લાઠીધારી	લા-ઠીધા-રી & લા-ઠી-ધા-રી	2
1	અંતર્ધ્વનિ	અં-તર્ધ્વ-નિ & અં-તર્-ધ્-વ-નિ	2
1	જીવલગ	જીવ-લગ & જી-વ-લ-ગ	2
1	ઉદ્વેગ	ઉદ્વેગ & ઉદ્-વે-ગ	2
1	કિલ્મિષ	કિલ્મિષ & કિલ્-મિ-ષ	2
1	રાવટી	રાવટી & રા-વ-ટી	2
1	અભિલેખવિદ્યા	અભિલેખવિદ્યા & અ-ભિ-લે-ખ-વિદ્-યા	2
1	લગ્નેશ	લગ્ને-શ & લગ્-ને-શ	2
1	આપકળા	આપક-ળા & આ-પક-ળા	2
1	વીજળીઘર	વીજ-ળી-ઘર & વી-જ-ળી-ઘર	2
1	પાણીપાટલો	પા-ણીપાટ-લો & પા-ણી-પાટ-લો	2
1	કર્ણકઠોર	કર્-ણક-ઠોર & કર્ણ-ક-ઠોર	2
1	છછૂંદરું	છછૂં-દ-રું & છ-છૂંદ-રું	2
1	અદૂધૂં	અદૂધૂં & અ-દૂ-ધૂં	2
1	સામુદ્રિક	સા-મુદ્રિક & સા-મુદ્-રિ-ક	2
1	તલબગાર	તલબ-ગાર & તલ-બ-ગા-ર	2
1	ઉપરાછાપરી	ઉપ-રાછાપ-રી & ઉપ-રા-છાપ-રી	2
1	અભિદ્યેય	અ-ભિદ્યેય & અ-ભિદ્-યે-ય	2
1	બોસવું	બો-સ-વું & બોસ-વું	2
1	મંદ્રસપ્તક	મંદ્રસ-પ્-તક & મં-દ્ર-સપ્-ત-ક	2
1	વિપાક	વિપાક & વિ-પાક	2
1	પરિવર્ધન	પરિવર્ધન & પ-રિ-વર્ધ-ન	2
1	ફેલખોર	ફેલ-ખોર & ફેલ-ખોર	2
1	રાહુડું	રા-હુડું & રા-હુ-ડું	2
1	દેવશરણ	દેવ-શરણ & દે-વ-શર-ણ	2
1	ડિસર્ટેશન	ડિસર્ટેશન & ડિ-સર્-ટે-શન	2
1	વિવક્ષિત	વિ-વ-ક્-ષિત & વિ-વક્-ષિ-ત	2
1	અધિષ્ઠાતા	અ-ધિષ્-ઠાતા & અ-ધિષ્-ઠા-તા	2
1	છેબકાં	છેબકાં & છેબ-કાં	2
1	લછ	લછ & લછ	2
1	ટીલિયો	ટીલિયો & ટી-લિ-યો	2
1	ફુદ્દી	ફુ-દ્-દી & ફુદ્-દી	2
1	જિજ્ઞાસુ	જિ-જ્-ઞાસુ & જિ-જ્-ઞા-સુ	2
1	આધિક	આધિક & આ-ધિ-ક	2
1	ગંજાવવું	ગં-જાવ-વું & ગં-જાવ-વું	2
1	ઇલમબાજ	ઇલમ-બાજ & ઇલમ-બા-જ	2
1	ક્વાર્ટર	ક્વાર્ટર & ક્-વાર્-ટર	2
1	પ્રતાપવાન	પ્ર-તાપ-વાન & પ્ર-તાપ-વા-ન	2
1	ડિફિકલ્ટી	ડિફિકલ્ટી & ડિ-ફિ-કલ્-ટી	2
1	ધરોહર	ધ-રોહર & ધ-રો-હર	2
1	પાતેલું	પાતેલું & પા-તે-લું	2
1	ઊંબેળવું	ઊં-બેળ-વું & ઊં-બેળ-વું	2
1	પ્રકાંડ	પ્રકાંડ & પ્ર-કાં-ડ	2
1	મંજિલગાહ	મંજિલ-ગાહ & મં-જિલ-ગા-હ	2
1	પહેલવી	પ-હેલ-વી & પ-હેલ-વી	2
1	અસ્તિત્વવાદ	અ-સ્-તિ-ત્-વ-વાદ & અસ્-તિ-ત્વ-વા-દ	2
1	ગણાવું	ગ-ણા-વું & ગ-ણા-વું	2
1	ઉત્તરશ્રેઢી	ઉત્-તરશ્રે-ઢી & ઉત્-ત-રશ્-રે-ઢી	2
1	ભેસત	ભે-સ-ત & ભે-સત	2
1	પ્રતિતાલ	પ્ર-તિતાલ & પ્ર-તિ-તા-લ	2
1	ઠઠયું	ઠઠયું & ઠઠ-યું	2
1	પેશી	પેશી & પે-શી	2
1	પોગળી	પો-ગ-ળી & પો-ગ-ળી	2
1	નિરીક્ષા	નિ-રીક્-ષા & નિ-રીક્-ષા	2
1	બંધુપ્રેમ	બં-ધુપ્રેમ & બં-ધુ-પ્રે-મ	2
1	છલાવવું	છ-લાવ-વું & છ-લાવ-વું	2
1	નફરાન	ન-ફ-રાન & નફ-રા-ન	2
1	આવર્તકેતુ	આ-વર્-ત-કે-તુ & આ-વર્-ત-કે-તુ	2
1	બંટો	બંટો & બં-ટો	2
1	ત્રસ	ત્-રસ & ત્-ર-સ	2
1	પ્રકૃત	પ્ર-કૃત & પ્ર-કૃ-ત	2
1	સ્ટાંપ	સ્ટાંપ & સ્-ટાં-પ	2
1	પકારાંત	પ-કારાંત & પ-કા-રાં-ત	2
1	ધૂર્તાઈ	ધૂર્-તાઈ & ધૂર્-તા-ઈ	2
1	શાંતેક	શાંતેક & શાં-તેક	2
1	પ્રશ્રબ્ધિ	પ્રશ્રબ્ધિ & પ્રશ્રબ્-ધિ	2
1	ધુંબો	ધુંબો & ધું-બો	2
1	ઊર્ધ્વીકરણ	ઊર્-ધ્-વી-કરણ & ઊર્-ધ્-વી-ક-ર-ણ	2
1	નૂતનતા	નૂ-તન-તા & નૂ-તન-તા	2
1	નાગરપણું	નાગર-પ-ણું & ના-ગ-ર-પ-ણું	2
1	હળાહલ	હળાહલ & હ-ળા-હલ	2
1	સ્વરઘોષ	સ્વર-ઘોષ & સ્-વર-ઘો-ષ	2
1	અમળાવવું	અ-મ-ળાવ-વું & અમ-ળાવ-વું	2
1	જાતિવિશિષ્ટત્વ	જા-તિવિ-શિષ્-ટ-ત્-વ & જા-તિ-વિ-શિષ્-ટત્-વ	2
1	કળાયલ	ક-ળાયલ & ક-ળાય-લ	2
1	બલાકા	બ-લા-કા & બ-લા-કા	2
1	દસગ્રીવ	દસગ્-રીવ & દ-સ-ગ્-રી-વ	2
1	પૂર્વવત્	પૂર્-વ-વત્ & પૂર્-વ-વત્	2
1	ગોધન	ગોધન & ગો-ધન	2
1	અવી	અવી & અ-વી	2
1	લપસાવવું	લ-પસાવ-વું & લપ-સાવ-વું	2
1	લટકિત	લટકિત & લટ-કિ-ત	2
1	કુસરિતા	કુસરિતા & કુ-સ-રિ-તા	2
1	સીસું	સીસું & સી-સું	2
1	કંજ	કંજ & કં-જ	2
1	ચરકીડો	ચર-કી-ડો & ચર-કી-ડો	2
1	અવધાનવશ	અવ-ધાનવ-શ & અવ-ધા-ન-વ-શ	2
1	પચપચું	પચ-પ-ચું & પ-ચપ-ચું	2
1	અનાચ્છન્ન	અ-નાચ્-છન્-ન & અ-નાચ્-છન્ન	2
1	ઠપકાવું	ઠપ-કા-વું & ઠપ-કા-વું	2
1	અકૌશલ	અકૌશલ & અ-કૌ-શલ	2
1	આધ્યાત્મિકશૌર્ય	આ-ધ્યાત્-મિક-શૌર્-ય & આધ્યાત્-મિક-શૌર્ય	2
1	હીંડોલ	હીંડોલ & હીં-ડો-લ	2
1	વરાંગી	વરાંગી & વ-રાં-ગી	2
1	દુનિયાવાળું	દુ-નિ-યાવા-ળું & દુ-નિ-યા-વા-ળું	2
1	મહાજન	મ-હાજન & મ-હા-જ-ન	2
1	સંલાપક	સંલાપક & સં-લા-પક	2
1	કાતરિગેપ	કાત-રિગે-પ & કા-ત-રિ-ગે-પ	2
1	અરિદમન	અરિદમન & અ-રિ-દ-મ-ન	2
1	પરણાવવું	પર-ણાવ-વું & પર-ણાવ-વું	2
1	દોરવવું	દોર-વ-વું & દો-રવ-વું	2
1	કોણમાત્ર	કોણ-માત્-ર & કોણ-માત્-ર	2
1	સાડીબાર	સા-ડીબાર & સા-ડી-બાર	2
1	પરિમિત	પ-રિમિત & પ-રિ-મિ-ત	2
1	કોવરાવવું	કોવ-રાવ-વું & કોવ-રાવ-વું	2
1	નય	નય & નય	2
1	તિરસ્કરિણી	તિ-રસ્-ક-રિ-ણી & તિ-રસ્-ક-રિ-ણી	2
1	પ્રાસાદિક	પ્રા-સાદિક & પ્-રા-સા-દિ-ક	2
1	માલમલીદો	માલમ-લીદો & મા-લ-મ-લી-દો	2
1	ઉત્ખાત	ઉત્ખાત & ઉત્-ખા-ત	2
1	આજ્ઞાપિત	આજ્-ઞાપિ-ત & આજ્-ઞા-પિ-ત	2
